brand,product_id,product_name,category,subcategory,domain,discounted_price,actual_price,discount_percentage,rating,rating_count,sales_proxy,rating_type,price_band
Fire-Boltt,B0972BQ2RS,"Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2 & 1.7” Metal Body with Blood Oxygen Monitoring, Continuous Heart Rate, Full Touch & Multiple Watch Faces",Electronics,WearableTechnology,SmartWatches,2499.0,9999.0,75.0,4.1,42139.0,105305361.0,Great,Budget
Eveready,B00ZRBWPA0,Eveready Red 1012 AAA Batteries - Pack of 10,Electronics,GeneralPurposeBatteries&BatteryChargers,DisposableBatteries,159.0,180.0,12.0,4.3,989.0,157251.0,Great,Under 1000
Sandisk,B0B2DD66GS,"SanDisk Extreme microSD UHS I Card 128GB for 4K Video on Smartphones,Action Cams 190MB/s Read,90MB/s Write",Electronics,Accessories,MemoryCards,1329.0,2900.0,54.0,4.5,19624.0,26080296.0,Great,Budget
Portronics,B09M869Z5V,Portronics MPORT 31C 4-in-1 USB Hub (Type C to 4 USB-A Ports) with Fast Data Transfer,Computers&Accessories,Accessories&Peripherals,USBHubs,570.0,999.0,43.0,4.2,3201.0,1824570.0,Great,Under 1000
Infinity,B07W6VWZ8C,"Infinity (JBL Fuze Pint, Wireless Ultra Portable Mini Speaker with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support for Mobiles (Black)",Electronics,HomeAudio,Speakers,899.0,1999.0,55.0,4.1,30469.0,27391631.0,Great,Under 1000
Aircase,B07Z1X6VFC,"AirCase Protective Laptop Bag Sleeve fits Upto 13.3"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,449.0,999.0,55.0,4.4,9940.0,4463060.0,Great,Under 1000
Brand,B07YL54NVJ,"Brand Conquer 6 in 1 with OTG, SD Card Reader, USB Type C, USB 3.0 and Micro USB, for Memory Card | Portable Card Reader | Compatible with TF, SD, Micro SD, SDHC, SDXC, MMC, RS-MMC, Micro SDXC",Computers&Accessories,ExternalDevices&DataStorage,ExternalMemoryCardReaders,549.0,999.0,45.0,4.3,7758.0,4259142.0,Great,Under 1000
Tp-Link,B0759QMF85,"TP-Link AC750 Dual Band Wireless Cable Router, 4 10/100 LAN + 10/100 WAN Ports, Support Guest Network and Parental Control, 750Mbps Speed Wi-Fi, 3 Antennas (Archer C20) Blue, 2.4 GHz",Computers&Accessories,NetworkingDevices,Routers,1529.0,2399.0,36.0,4.3,68409.0,104597361.0,Great,Budget
Parker,B00LM4X0KU,"Parker Quink Ink Bottle, Blue",OfficeProducts,OfficePaperProducts,Paper,100.0,100.0,0.0,4.3,3095.0,309500.0,Great,Under 1000
Striff,B08PFSZ7FH,STRIFF Laptop Stand Adjustable Laptop Computer Stand Multi-Angle Stand Phone Stand Portable Foldable Laptop Riser Notebook Holder Stand Compatible for 9 to 15.6” Laptops Black(Black),Computers&Accessories,Accessories&Peripherals,LaptopAccessories,299.0,1499.0,80.0,4.2,903.0,269997.0,Great,Under 1000
Logitech,B012MQS060,"Logitech MK215 Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless, Compact Design, 2-Year Battery Life(Keyboard),5 Month Battery Life(Mouse) PC/Laptop- Black",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",1295.0,1795.0,28.0,4.1,25771.0,33373445.0,Great,Budget
Boat,B01MF8MB65,boAt Bassheads 225 in Ear Wired Earphones with Mic(Blue),Electronics,"Headphones,Earbuds&Accessories",Headphones,699.0,999.0,30.0,4.1,273189.0,190959111.0,Great,Under 1000
Luxor,B00LHZWD0C,"Luxor 5 Subject Single Ruled Notebook - A4, 70 GSM, 300 pages",OfficeProducts,OfficePaperProducts,Paper,252.0,315.0,20.0,4.5,3785.0,953820.0,Great,Under 1000
Duracell,B08QDPB1SL,Duracell Chhota Power AA Battery Set of 10 Pcs,Electronics,GeneralPurposeBatteries&BatteryChargers,DisposableBatteries,190.0,220.0,14.0,4.4,2866.0,544540.0,Great,Under 1000
Zebronics,B07BRKK9JQ,"Zebronics Zeb-Transformer Gaming Keyboard and Mouse Combo (USB, Braided Cable)",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",1299.0,1599.0,19.0,4.3,27223.0,35362677.0,Great,Budget
Sandisk,B01EZ0X3L8,"SanDisk Ultra 64 GB USB Pen Drives (SDDDC2-064G-I35, Black, Silver)",Computers&Accessories,ExternalDevices&DataStorage,PenDrives,729.0,1650.0,56.0,4.3,82356.0,60037524.0,Great,Under 1000
Parker,B00LM4W1N2,Parker Classic Gold Gold Trim Ball Pen,OfficeProducts,OfficePaperProducts,Paper,480.0,600.0,20.0,4.3,5719.0,2745120.0,Great,Under 1000
Tarkan,B08YD264ZS,"Tarkan Portable Folding Laptop Desk for Bed, Lapdesk with Handle, Drawer, Cup & Mobile/Tablet Holder for Study, Eating, Work (Black)",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,999.0,2499.0,60.0,4.3,1690.0,1688310.0,Great,Under 1000
Quantum,B00GZLB57U,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,238.0,699.0,66.0,4.4,8372.0,1992536.0,Great,Under 1000
Hp,B07V82W5CN,"HP USB Wireless Spill Resistance Keyboard and Mouse Set with 10m Working Range 2.4G Wireless Technology / 3 Years Warranty (4SC12PA), Black",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",1349.0,2198.0,39.0,4.0,7113.0,9595437.0,Good,Budget
Humble,B08HD7JQHX,"HUMBLE Dynamic Lapel Collar Mic Voice Recording Filter Microphone for Singing Youtube SmartPhones, Black",Computers&Accessories,Accessories&Peripherals,Audio&VideoAccessories,199.0,499.0,60.0,3.3,2804.0,557996.0,Good,Under 1000
Boult,B0B31FR4Y2,"Boult Audio Omega with 30dB ANC+ ENC, 32H Playtime, 45ms Latency Gaming Mode, Quad Mic Zen ENC, 3 Equalizer Modes, ANC, Type-C Fast Charging, IPX5 True Wireless in Ear Bluetooth Earbuds (Black)",Electronics,"Headphones,Earbuds&Accessories",Headphones,1999.0,9999.0,80.0,3.7,1986.0,3970014.0,Good,Budget
Striff,B09Y14JLP3,"STRIFF UPH2W Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (White)",Electronics,Mobiles&Accessories,MobileAccessories,99.0,499.0,80.0,4.1,2451.0,242649.0,Great,Under 1000
Amazon,B09ZHCJDP1,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",499.0,1000.0,50.0,5.0,23.0,11477.0,Excellent,Under 1000
Crucial,B08C4Z69LN,Crucial RAM 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT8G4SFRA32A,Computers&Accessories,Components,Memory,1792.0,3500.0,49.0,4.5,26194.0,46939648.0,Great,Budget
Apc,B016XVRKZM,"APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC & Home Electronics",Computers&Accessories,Accessories&Peripherals,UninterruptedPowerSupplies,3299.0,4100.0,20.0,3.9,15783.0,52068117.0,Good,Budget
Luxor,B00LHZW3XY,"Luxor 5 Subject Single Ruled Notebook - A5 Size, 70 GSM, 300 Pages",OfficeProducts,OfficePaperProducts,Paper,125.0,180.0,31.0,4.4,8053.0,1006625.0,Great,Under 1000
Zebronics,B098JYT4SY,"Zebronics Zeb-Jaguar Wireless Mouse, 2.4GHz with USB Nano Receiver, High Precision Optical Tracking, 4 Buttons, Plug & Play, Ambidextrous, for PC/Mac/Laptop (Black+Grey)",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",399.0,1190.0,66.0,4.1,2809.0,1120791.0,Great,Under 1000
Boult,B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)",Electronics,"Headphones,Earbuds&Accessories",Headphones,1199.0,7999.0,85.0,3.6,25910.0,31066090.0,Good,Budget
Wembley,B09P564ZTJ,"Wembley LCD Writing Pad/Tab | Writing, Drawing, Reusable, Portable Pad with Colorful Letters | 9 Inch Graphic Tablet (Assorted)",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",235.0,1599.0,85.0,3.8,1173.0,275655.0,Good,Under 1000
Gizga,B07MSLTW8Z,"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,549.0,1999.0,73.0,3.6,6422.0,3525678.0,Good,Under 1000
E-Cosmos,B09N6TTHT6,"E-COSMOS Plug in LED Night Light Mini USB LED Light Flexible USB LED Ambient Light Mini USB LED Light, LED Portable car Bulb, Indoor, Outdoor, Reading, Sleep (4 pcs)",Computers&Accessories,Accessories&Peripherals,USBGadgets,89.0,99.0,10.0,4.2,241.0,21449.0,Great,Under 1000
Noise,B098R25TGC,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Olive Green),Electronics,"Headphones,Earbuds&Accessories",Headphones,1299.0,2999.0,57.0,3.8,14629.0,19003071.0,Good,Budget
Lapster,B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",230.0,999.0,77.0,4.2,1528.0,351440.0,Great,Under 1000
Gizga,B07DKZCZ89,"Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel Organizer for Earphones, Headset, Pen Drives, SD Cards, Shock-Proof Ballistic Nylon, Soft Fabric, Mesh Pocket, Green",Electronics,"Headphones,Earbuds&Accessories",Cases,119.0,499.0,76.0,4.3,15032.0,1788808.0,Great,Under 1000
Sandisk,B08GYG6T12,"SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras, for Full HD Recording, 10Y Warranty",Electronics,Accessories,MemoryCards,449.0,800.0,44.0,4.4,69585.0,31243665.0,Great,Under 1000
Digitek®,B09BN2NPBD,"DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-Shoot, Video Shoot, Live Stream, Makeup, Vlogging & More",Electronics,Mobiles&Accessories,MobileAccessories,1699.0,3495.0,51.0,4.1,14371.0,24416329.0,Great,Budget
Classmate,B00J4YG0PC,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)",OfficeProducts,OfficePaperProducts,Paper,561.0,720.0,22.0,4.4,3182.0,1785102.0,Great,Under 1000
Lenovo,B073BRXPZX,"Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Wheel, Ambidextrous, Ergonomic Mouse for Comfortable All-Day Grip (GX30M39704)",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",289.0,590.0,51.0,4.4,25886.0,7481054.0,Great,Under 1000
Dyazo,B08LHTJTBB,"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,599.0,1999.0,70.0,4.4,4736.0,2836864.0,Great,Under 1000
Western,B07VTFN6HM,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black",Computers&Accessories,ExternalDevices&DataStorage,ExternalHardDisks,5599.0,7350.0,24.0,4.4,73005.0,408754995.0,Great,Budget
Logitech,B008QS9J6Y,"Logitech C270 Digital HD Webcam with Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, for Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/MacBook/Tablet - (Black, HD 720p/30fps)",Computers&Accessories,Accessories&Peripherals,Audio&VideoAccessories,1990.0,2595.0,23.0,4.3,20398.0,40592020.0,Great,Budget
Portronics,B09M8888DM,Portronics MPORT 31 4 Ports USB Hub (USB A to 4 USB-A Ports 4 in 1 Connector USB HUB(Grey),Computers&Accessories,Accessories&Peripherals,USBHubs,499.0,799.0,38.0,4.3,2125.0,1060375.0,Great,Under 1000
Aircase,B07Z1YVP72,"AirCase Protective Laptop Bag Sleeve fits Upto 15.6"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,449.0,999.0,55.0,4.3,11330.0,5087170.0,Great,Under 1000
Zinq,B082FTPRSK,Zinq Five Fan Cooling Pad and Laptop Stand with Dual Height Adjustment and Dual USB Port Extension (Black),Computers&Accessories,Accessories&Peripherals,LaptopAccessories,999.0,1999.0,50.0,4.2,27441.0,27413559.0,Great,Under 1000
Gizga,B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,69.0,299.0,77.0,4.3,255.0,17595.0,Great,Under 1000
Hp,B01KK0HU3Y,HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connection/ 1200DPI / 16 Months Long Battery Life /Ambidextrous and Slim Design (Modern Gold),Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",899.0,1499.0,40.0,4.2,23174.0,20833426.0,Great,Under 1000
Maono,B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),MusicalInstruments,Microphones,Condenser,478.0,699.0,32.0,3.8,20218.0,9664204.0,Good,Under 1000
Table,B086394NY5,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel),Computers&Accessories,Accessories&Peripherals,LaptopAccessories,1399.0,2490.0,44.0,4.3,11074.0,15492526.0,Great,Budget
Gizga,B017PDR9N0,"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black",Computers&Accessories,Accessories&Peripherals,TabletAccessories,149.0,499.0,70.0,4.1,25607.0,3815443.0,Great,Under 1000
Boat,B07NC12T2R,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Blue)",Electronics,HomeAudio,Speakers,1799.0,4990.0,64.0,4.2,41226.0,74165574.0,Great,Budget
Esnipe,B07WKBD37W,"ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports with 125V 6A, 250V Protected Electrical Plug for Laptops, Cameras (White)",HomeImprovement,Electrical,Adapters&Multi-Outlets,425.0,999.0,57.0,4.0,2581.0,1096925.0,Good,Under 1000
Boat,B08JMC1988,"boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours Playback, 1.75"" Driver, IPX7 & TWS Feature(Black)",Electronics,HomeAudio,Speakers,999.0,2490.0,60.0,4.1,18331.0,18312669.0,Great,Under 1000
Portronics,B09GFN8WZL,"Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",378.0,999.0,62.0,4.1,1779.0,672462.0,Great,Under 1000
Brustro,B095X38CJS,"BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.",OfficeProducts,OfficePaperProducts,Paper,99.0,99.0,0.0,4.3,388.0,38412.0,Great,Under 1000
Cuzor,B07ZKD8T1Q,Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi,Computers&Accessories,NetworkingDevices,Routers,1499.0,2999.0,50.0,4.5,8656.0,12975344.0,Great,Budget
Crucial,B07G3YNLJB,Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1),Computers&Accessories,Components,InternalSolidStateDrives,1815.0,3100.0,41.0,4.5,92925.0,168658875.0,Great,Budget
Classmate,B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled",OfficeProducts,OfficePaperProducts,Paper,67.0,75.0,11.0,4.1,1269.0,85023.0,Great,Under 1000
Portronics,B0798PJPCL,Portronics My buddy plus Adjustable Laptop cooling Table (Brown),Computers&Accessories,Accessories&Peripherals,LaptopAccessories,1889.0,2699.0,30.0,4.3,17394.0,32857266.0,Great,Budget
Zebronics,B09GFWJDY1,"ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Call Function & Magnetic Earpiece, with mic (Metallic Blue)",Electronics,"Headphones,Earbuds&Accessories",Headphones,499.0,1499.0,67.0,3.6,9169.0,4575331.0,Good,Under 1000
Inovera,B09MZ6WZ6V,"INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",499.0,999.0,50.0,4.4,1030.0,513970.0,Great,Under 1000
Seagate,B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",Computers&Accessories,ExternalDevices&DataStorage,ExternalHardDisks,5799.0,7999.0,28.0,4.5,50273.0,291533127.0,Great,Budget
Zebronics,B07L3NDN24,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",Electronics,HomeAudio,Speakers,499.0,799.0,38.0,3.9,6742.0,3364258.0,Good,Under 1000
Tvara,B08WD18LJZ,"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",249.0,600.0,59.0,4.0,1208.0,300792.0,Good,Under 1000
Western,B06XDKWLJH,"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)",Computers&Accessories,ExternalDevices&DataStorage,ExternalHardDisks,4449.0,5734.0,22.0,4.4,25006.0,111251694.0,Great,Budget
Redgear,B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,299.0,550.0,46.0,4.6,33434.0,9996766.0,Excellent,Under 1000
Lenovo,B07J2NGB69,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",629.0,1390.0,55.0,4.4,6301.0,3963329.0,Great,Under 1000
Logitech,B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",2595.0,3295.0,21.0,4.4,22618.0,58693710.0,Great,Budget
Resonate,B017NC2IPM,"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",Computers&Accessories,NetworkingDevices,Routers,1799.0,2911.0,38.0,4.3,20342.0,36595258.0,Great,Budget
3M,B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing",OfficeProducts,OfficePaperProducts,Paper,90.0,175.0,49.0,4.4,7429.0,668610.0,Great,Under 1000
Ofixo,B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),Computers&Accessories,Accessories&Peripherals,LaptopAccessories,599.0,599.0,0.0,4.0,26423.0,15827377.0,Good,Under 1000
Fire-Boltt,B09RKFBCV7,"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",Electronics,WearableTechnology,SmartWatches,1999.0,7999.0,75.0,4.2,31305.0,62578695.0,Great,Budget
Airtel,B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",Computers&Accessories,NetworkingDevices,DataCards&Dongles,2099.0,3250.0,35.0,3.8,11213.0,23536087.0,Good,Budget
Gizga,B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),Computers&Accessories,Accessories&Peripherals,LaptopAccessories,179.0,499.0,64.0,4.1,10174.0,1821146.0,Great,Under 1000
Logitech,B00CEQEGPI,"Logitech MK270r USB Wireless Keyboard and Mouse Set for Windows, 2.4 GHz Wireless, Spill-resistant Design, 8 Multimedia & Shortcut Keys, 2-Year Battery Life, PC/Laptop- Black",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",1345.0,2295.0,41.0,4.2,17413.0,23420485.0,Great,Budget
Digitek®,B08B6XWQ1C,"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",Electronics,Cameras&Photography,Accessories,349.0,995.0,65.0,4.2,6676.0,2329924.0,Great,Under 1000
